Id,Tbh,Tbv,IP
0,261.2861446318849,266.8623156932786,0.02111592281443236
1,260.1704351944888,267.13328006648925,0.026409238814311575
2,257.0574664003104,264.4804581437861,0.0284657793580958
3,253.16236055762596,263.32635837926324,0.03935806320245783
4,256.4090413291861,264.48792357357183,0.031019118131716972
5,254.7472636229758,264.2499430511254,0.03661938563810696
6,255.221203963542,264.32861248842704,0.03505884608748389
7,245.23639363436854,258.54269981373835,0.052825956267041736
8,256.6084137864712,263.9681805690999,0.028275442509048843
9,261.0546733284827,267.9527899748949,0.026079468154710215
10,261.60193404637226,267.77341439903034,0.023316085158788157
11,260.116202627474,266.04966750463717,0.022553590850251673
12,258.57552632925405,265.4857165726588,0.02637168970993007
13,258.03445529933316,266.13752024781127,0.030917581734582106
14,263.36414642176754,270.1762568875839,0.02553549993051474
15,259.9651600905165,268.0806209249342,0.03073771678967434
16,257.25360345114916,265.39703937988753,0.03116206223196397
17,260.6755358882359,268.6039832204158,0.02995939591817949
18,261.331930750818,267.8955544082901,0.024804545650151853
19,263.24722682116317,268.06147011632163,0.018122207759474786
20,258.8139824667629,265.5972751750115,0.02587012620115117
21,256.952905211876,265.6168586551058,0.033159030783247403
22,251.0473201243664,261.84905498551643,0.0421205350060658
23,255.6253150549234,264.4212192226119,0.03382737346729196
24,257.9808802027241,266.12019118046294,0.031060081431460846
25,257.47778325915175,265.2151507978023,0.02960578586205831
26,261.09127787879333,267.08632070862944,0.022700859884514098
27,262.051554567114,267.45157977685324,0.020396575051173725
28,258.48975493730717,264.6972302148589,0.023729471312235823
29,258.76606860498396,265.54161680900506,0.025845694780045763
30,258.6442323294239,264.9607850464968,0.02412716649939188
31,255.38160860578554,264.93725279886945,0.036729955040597416
32,258.3523130595893,265.56978881251314,0.02755171323039836
33,258.93633191368457,266.9444867919062,0.03045615886098668
34,260.55387613445623,267.3709562490159,0.025825949818582803
35,258.0037221779035,267.2374531985722,0.03515996632994458
36,263.0131770395317,267.40262890776455,0.016550984412666683
37,261.7643800663509,267.4474545109103,0.021477503234972366
38,259.48380738288444,265.6558837714394,0.023506417406720666
39,257.0449757327951,265.12146920623036,0.030934555644908924
40,259.2067902062807,266.0059052053384,0.025890901185201327
41,248.8813447674148,261.5866950356264,0.04977921937331805
42,260.26356483066576,266.5625499039123,0.023912956845049644
43,262.80923984785665,267.2233752608206,0.016656089784432945
44,261.4374246022733,267.4009975819296,0.022553478451983733
45,260.8480665924038,266.0439733211267,0.019722851495633152
46,260.4899627426623,266.724821299975,0.023652062673600826
47,259.4000522600297,265.6758870378232,0.02390448431587137
48,258.16864491566577,265.4141737226736,0.027676724862175456
49,256.2027377084176,265.29213880987595,0.034859023590577895
50,257.3976764257336,264.55016458214953,0.02740690771937842
51,255.12033251731495,264.2026531177234,0.034977541343764754
52,259.5797021267771,266.530575797406,0.026423637637547227
53,258.6487201130056,266.18926449893326,0.0287347509403424
54,262.592662351869,268.0027056556838,0.020392350291824606
55,263.6792920043969,267.6258778003797,0.01485619196001024
56,261.02666651605097,266.5681831901823,0.021006712545495396
57,259.67989003031056,266.25422370444863,0.025000597992978504
58,251.23232269536655,262.7094446718935,0.04466312218724755
59,258.80515915106633,265.99469459490285,0.027399151857678047
60,262.0141927479667,267.43176200260586,0.020465051082282495
61,263.05448475740593,267.6175796209909,0.017197418782275507
62,261.86362962388074,266.6194353041137,0.017997949209142425
63,260.7039019675831,267.07327395187565,0.02413659504390757
64,259.99655950406947,264.80502393233144,0.018324885366298418
65,261.22566455146375,267.3155435522147,0.023044102928513256
66,260.5676168473923,267.424257897813,0.02597252487542365
67,258.4882377586278,266.0237010157256,0.028733238273684184
68,260.1196498671363,266.64727057343214,0.024783715351132538
69,256.8209324968807,264.36700314145804,0.02895719616124692
70,256.0651553270166,264.179348635916,0.031193768495736195
71,262.8511828437149,268.217909210598,0.020211028836655497
72,261.9902425716751,267.1689027300586,0.019573166992816856
73,262.23395587725406,266.4093704911182,0.015796717391849128
74,263.54679077585035,268.2876873278258,0.017828466363744216
75,255.95682873619944,264.8966191028178,0.034327469286068425
76,258.102224634314,265.41019055585497,0.027918978459704046
77,261.43137339871987,267.27553087167905,0.022107362040312144
78,262.7142760695053,267.4362865812441,0.01781384702537626
79,264.7204770488811,268.7672141289494,0.015170873281570657
80,263.0327674929736,268.0912200851846,0.01904810443707026
81,261.97255507776293,265.8973852883804,0.014870444063911331
82,262.970828865955,267.5118468289662,0.017120325209725507
83,260.4964872418379,265.3244293247458,0.018363446301956087
84,260.05826268288416,266.2251593493931,0.023435648581500306
85,259.388897575926,266.52254098940205,0.027128687038777497
86,262.39514093181555,268.02785089387123,0.021238558844020722
87,261.5018992822727,267.63230004658084,0.023171440334357005
88,252.56739929621466,262.3140590098949,0.03785982018364158
89,259.6103645961751,267.1659061651205,0.02868596020100199
90,261.5637094889445,266.40737426948664,0.018348219929250273
91,264.0996364908279,267.75424939901706,0.013742920772590128
92,262.5057612054142,266.8693505696451,0.016485812298954728
93,259.6610536511315,266.4509749659628,0.025811693880783804
94,255.62300394923992,264.5033210923804,0.034146770565515606
95,256.5787204023329,264.013251171835,0.02856183412518456
96,261.9312907002384,267.26609728276856,0.020161877982290733
97,263.593861922248,267.7265489586479,0.01555628939437206
98,262.38264309011305,267.268924616199,0.01845092821020539
99,262.64448215823853,267.84066963620853,0.01959032203028907
100,263.24158122594616,266.75132164305546,0.013244480815158392
101,262.22343530997927,266.3939614524296,0.01577899693802479
102,259.122602459652,265.30243395058505,0.02356802616913513
103,262.0306272748891,267.4876547511407,0.02061129015365457
104,260.4712461329306,267.78106760494023,0.027675492494432852
105,257.09238638631365,265.55199432930283,0.032372329083137155
106,254.3623108536222,264.8004562103642,0.04021145590148028
107,257.30234542313184,265.86538143809344,0.03273533735093341
108,251.4874510567231,260.1874695401966,0.034006038339045724
109,260.2163342597192,265.1411162238566,0.01874830921158274
110,263.76866605235386,267.6985711983353,0.014788889589172231
111,263.2136605684694,268.63296354980343,0.02037919481135563
112,251.56487829431495,262.2809203197638,0.041709174442417105
113,256.0899674128219,265.13194949838436,0.034695325703668754
114,262.96047330873665,267.34937469093256,0.016552215270943443
115,262.9283020543166,267.68906194359965,0.017944229542031197
116,263.70888309354933,267.7279683363315,0.01512535396056354
117,263.52805877409264,267.3098233664804,0.014248284531382667
118,262.7831066700037,267.3337871201942,0.017168592450070085
119,262.3031088979957,266.052572472306,0.01419295261323205
120,259.84725543306416,266.110371037771,0.02381604634857082
121,260.63533181342365,266.3617271634545,0.02173217194474731
122,261.18965973759873,267.17818609288827,0.022668019647852675
123,259.2190355334372,266.8500318207658,0.029011385617891374
124,259.12126647591805,266.4066995391126,0.027726147928676264
125,257.61234529308433,266.8311030358901,0.03515634630265425
126,230.76613908847557,241.18798484503498,0.044164655961466494
127,245.14277220675427,256.9742594928026,0.04712641292409992
128,261.9303671853356,266.78150280940025,0.01835077250719915
129,263.71320078394353,268.08111034704376,0.01642706389171718
130,261.63133178001726,266.47722639312235,0.018351888217332652
131,259.45893067493625,265.3790111260062,0.022559651197303486
132,260.35907557475804,266.8096829498746,0.0244726466460936
133,260.4171080528483,265.49956850835184,0.019328006439104147
134,263.70432858986806,267.45435081509555,0.014120157951399762
135,263.87105621075585,267.6442077633971,0.014197716635376766
136,263.00408210995806,266.7361836251118,0.014090307105407722
137,262.4474304102216,266.91173548071055,0.01686682826385119
138,262.60677463370916,266.58963118568465,0.015052470153528489
139,259.83283495153375,265.67590137555385,0.022237751801649393
140,260.7518695758573,267.6347705033304,0.026052516870758005
141,262.21365257388067,268.00610230103086,0.021849241465990803
142,260.8406925227227,267.1510289633046,0.023903164325461558
143,258.9295608789361,265.5091596164046,0.02509196396198182
144,230.5033672859526,241.35974865838168,0.04601496071886152
145,263.9845010983258,269.5019458300758,0.020684479478409287
146,261.8421492411412,266.4474771682813,0.017434860337654897
147,264.85973587596453,268.3419309850969,0.01306145620148533
148,262.99570974589335,268.500020434837,0.02071253022887669
149,260.96818892798314,266.43206906211077,0.0207200510479472
150,264.99286251356966,268.345782119519,0.012573323308518174
151,263.01385803958823,267.53830367765676,0.01705561098243082
152,264.2039837063926,267.2386874782833,0.011420625164049476
153,263.82682674990417,267.617339691991,0.014264952675894137
154,263.32774213160394,266.9115870161986,0.013517838785571046
155,262.21332365106986,266.3415179615976,0.01562068487702156
156,260.7101576661293,265.9343439850406,0.019839517179167626
157,259.9570476541899,265.39475651101355,0.020701209413239885
158,260.2935875450071,267.4596087079553,0.027156713455557677
159,263.5110212690201,266.8267531545742,0.012504226722895063
160,253.92273714783911,263.8751188510295,0.038441185446747614
161,103.80613381857398,185.71408129780045,0.5658185038740944
162,257.1575890467338,263.0657717845233,0.02271402317784771
163,265.2230116132291,268.9470360816678,0.013943217087925373
164,255.20499494717885,263.40554303314025,0.031625073095883006
165,246.4972103350754,259.68168270527445,0.05209412147158831
166,255.39713939493447,263.895314587871,0.03272982354262326
167,256.7787177215026,264.49613515145273,0.029609782199990543
168,261.146394719093,266.9012842815085,0.0217968558191842
169,263.6113512017287,267.9792506370817,0.016433320755649503
170,263.92105025417027,267.7519167348041,0.014410612231534808
171,263.5271172218248,267.4641300438412,0.01482891796160469
172,262.0857756989393,267.5770341453733,0.020734921706313872
173,261.2657041983256,266.1120144753753,0.018378896587583113
174,259.6191868014713,266.00760242284235,0.024307800714642676
175,261.7130366174425,267.90901072772283,0.023397719718576074
176,261.8115212401016,267.3213353949323,0.020825825067336684
177,102.07035683104448,186.64255332439942,0.5858567006776456
178,105.15145308706286,185.12404008391064,0.5510116346593792
179,262.4162210548523,267.6589094274788,0.019780925650505522
180,263.1603947304557,267.00982985028213,0.014521506268559572
181,263.0491306130836,267.7536703708488,0.017726130114779096
182,251.69847804562372,261.71059249854625,0.039002483701001005
183,259.2124597958148,266.05158389672334,0.02604070917487656
184,260.6140963170619,266.21536621581197,0.021264072331188315
185,262.53310806116394,267.4572405791793,0.01858197052322904
186,265.26350143174113,268.6016946251652,0.012505753205414869
187,263.28869962079557,267.13470661827176,0.014501648879886569
188,263.8816983913075,267.23815795635335,0.01263917936763699
189,261.89321399753584,267.0205554495126,0.0193881942507835
190,263.8948640823187,267.16499959963295,0.012315506182831103
191,262.3915863573926,265.7416598400867,0.012686470722357924
192,258.9803713279351,265.9890346095243,0.026701225642182243
193,260.4158010995644,267.2661128508003,0.025963792088126224
194,98.14460575728079,183.62077898298207,0.6067187657170521
195,108.03465103539638,187.27442081936908,0.5366565225124085
196,101.41192013109821,185.38844914884058,0.5856096296429447
197,268.7122616806442,270.7803405087549,0.007666755094390144
198,261.1062958301649,266.8249719976405,0.021664472312864853
199,266.3219115463257,269.72437473104173,0.012694661904459167
200,264.0456600708232,268.0212764635187,0.014944046020190475
201,263.87384536249334,268.5029685129813,0.017390401046168454
202,263.18688824477493,266.7369048229315,0.013398215458889471
203,264.5539135308067,267.50412921441625,0.011089826472268022
204,264.4289328755946,268.56506886598487,0.015520384758084526
205,263.04074259965427,266.8693429199835,0.01444999982053512
206,263.1204683589466,266.97592416005045,0.01454624425109888
207,259.09955803721914,264.55113070290935,0.020821409320806422
208,257.1713255123601,265.1239225527972,0.030452496245744014
209,255.61391166718792,262.39156700819814,0.026168276668971337
210,99.35033290069637,184.76281246245333,0.6012567947363636
211,101.94966584507793,184.6875304861638,0.5773002645858488
212,106.24437199273885,187.98899854883464,0.5556448366521753
213,100.30454412366278,184.52064282781888,0.5913528898587317
214,104.70276721112762,186.44807003843187,0.5615323218681758
215,266.9481232414006,271.3304246430112,0.016282652982677136
216,102.2519298871735,186.6582939898836,0.584308599190511
217,262.8330926255665,266.85349407698055,0.0151803030408688
218,263.75377409555324,267.76475931674423,0.015092550754310883
219,263.16532230254677,268.0282515471875,0.01830944305066599
220,262.43241030262277,266.7780515405446,0.01642311160208947
221,265.99383793825604,268.687046241471,0.010074077390467154
222,252.0425472965278,264.24554651921505,0.0472720536028567
223,92.44673823087781,181.0227719620248,0.6477945835253542
224,101.167879584224,184.40181167389176,0.5829325354730011
225,102.299123129163,185.4689603501758,0.5780337848132783
226,102.72734734837664,185.152008043148,0.572633355960321
227,100.82567273642888,184.48773060249684,0.5864572563854299
228,100.7393575594268,184.84359544081622,0.5890004077471518
229,102.24668056928378,185.90653545519191,0.5806623020914129
230,100.96704265526911,185.50584892650522,0.5902045795987948
231,103.47922243237323,185.50912353633575,0.5677038693653379
232,104.20871126147867,186.17276344100165,0.5645267299747815
233,103.559738231327,186.11887293101123,0.5700050436476127
234,259.53199933466846,265.39830575345184,0.022350801094627604
235,258.7920148770212,264.8977930577008,0.02331830059767259
236,256.8636570655887,266.17808744442135,0.03561639382171485
237,99.49272829183411,185.24135330398283,0.6023067174225374
238,101.83123018158092,185.02083605622795,0.5800174770620643
239,101.31210461144732,185.2097757330115,0.5856283717020266
240,102.90062349567,185.25453603001415,0.5715942249300845
241,102.27000239905044,185.3761400997856,0.5778359270093215
242,260.59856947729315,267.1341305154152,0.024768452052383223
243,101.6662689860269,185.5566931020625,0.5841484504313896
244,102.15471276721136,185.41570038938227,0.5790650485092286
245,102.06012469721387,185.47929097878526,0.5802276956392548
246,102.15111305183991,185.22514114864902,0.578155132044085
247,104.03336928380605,186.29752096509566,0.5666923806196733
248,102.71411689646727,185.34063526464402,0.5736862020034517
249,105.02188138262089,186.26760195059995,0.5578349045649407
250,97.4339582636017,184.30684405505568,0.6166865791288414
251,100.85739834673785,186.36945331362693,0.5954321782421926
252,259.87368841708417,266.9179900747498,0.026744164516163058
253,261.3020728584602,270.1166485798142,0.03317374930825744
254,99.23921951426195,183.7249736426871,0.5971480220577892
255,101.24244210167961,184.93289781538806,0.5848893600543049
256,100.48727032673827,184.38207204606297,0.5890054789366116
257,101.74998882297714,185.037539539415,0.5808310507226351
258,102.59036118220699,184.9378293295729,0.5727957874376994
259,102.34415961116669,185.14839872216749,0.5760443998344692
260,257.5276014015928,264.51691472987176,0.0267766947542032
261,254.97988741428094,264.5213008547687,0.036732980235441776
262,102.50671338543756,186.5829517397375,0.5816620135340718
263,103.81175009643906,186.58264755534077,0.5700585006337116
264,102.34793332900495,185.463922119832,0.5775716824535203
265,102.90330884595765,185.58049337148594,0.5731842404324016
266,103.28457101482668,185.4253177832447,0.5690192816766915
267,102.81958083056918,186.0428166781959,0.576213702893617
268,103.46464969549862,185.14761008595184,0.5660394361092426
269,101.59418407774801,186.0052694805302,0.5870044908529521
270,99.86120507895924,184.32375297808073,0.5944195532134298
271,99.96092861812015,184.33941703193844,0.5935869562232514
272,100.83440733216904,184.8053025854892,0.5879497306416294
273,100.61999623836316,184.96876946342587,0.5907009193291549
274,101.17701417027345,184.86998697559196,0.5851693775502336
275,102.33691007125799,184.9268050162269,0.5750109784649726
276,102.43982143123924,185.23385002509028,0.5756107479333202
277,102.11678424400803,185.37419832202085,0.579200177583941
278,263.18435203574035,266.5298593137883,0.012631366900747244
279,248.41540040332154,261.83222517956244,0.05258946481490873
280,100.52800198526022,185.50205188224697,0.5941616885919815
281,104.77168668522445,186.20488282121423,0.5597233912965479
282,102.04457145041259,185.9567437445937,0.5827207576282352
283,102.00809174117437,184.49605090299676,0.5758238495299509
284,103.2332010669531,185.20656045966533,0.5683915349177501
285,103.22810719521146,185.62776758939503,0.5705243866383344
286,101.58620607699693,185.56847854078734,0.5849270582200292
287,101.27434265437049,185.03285085569726,0.5850953807654259
288,99.8152314801949,184.48891389427916,0.5956556300123973
289,100.5831057430057,184.77424569229956,0.5900751428048017
290,101.3516194922026,185.043023091558,0.5844481086958778
291,101.24536888804651,184.63103459428228,0.5833686494617607
292,101.41380620286147,184.67693401165766,0.5820749580805243
293,102.24554691956598,184.69462578289142,0.5746778367546395
294,101.94099221621272,184.6657164153378,0.5772699780413898
295,100.90359646757229,184.80427241357805,0.5873179221459037
296,260.0687998134349,265.7613868600561,0.021651807716227475
297,260.9271017588186,268.2908719057392,0.027828873973914214
298,102.99211377741813,185.25446426325396,0.5707776379862416
299,102.50456230167285,185.88764149947136,0.5782616735041413
300,102.72686655379893,185.68778655659236,0.5752892171608214
301,102.1596431812353,185.1742251167194,0.5778266406757245
302,102.67217934234723,185.1231832955033,0.5729835477363748
303,102.17623013996375,185.89656035333812,0.5812442755874995
304,101.31355812870945,185.19416515608475,0.5855381911921191
305,99.93685458073398,184.81614880430143,0.5961608356333713
306,99.89027911603723,184.68238650059484,0.5959258750366913
307,100.99552082525392,184.66725037805867,0.5858077284649298
308,100.60040530654709,185.00522493690747,0.5910585135062808
309,100.49265026596767,184.76563802055495,0.5908539118059966
310,101.12462771877132,184.93295194832424,0.585954228705188
311,102.23826999541751,184.8310464476209,0.5754204418331962
312,100.63002020039686,185.23460866409872,0.5919206499927334
313,100.1533273172379,183.45971695010616,0.5874651488479536
314,262.05790017516335,267.67757836793834,0.021216922106974723
315,104.09604412680139,186.8731081211588,0.5689748439299561
316,101.36429650658006,185.27773270410438,0.5854928980833247
317,102.29049666995677,186.2138309167091,0.5817821517532835
318,102.89354734061732,185.72934957232488,0.574007143007046
319,101.32526797776741,185.15209820757894,0.5852248039419414
320,101.20504778437538,185.30925447132927,0.5870855732143775
321,100.80624376471128,185.43598584930766,0.5913155595435005
322,99.90125629535179,184.66810447664625,0.5957552700075195
323,99.2999619604687,184.37398902893702,0.5998014746982921
324,98.98176758670195,184.53593312059007,0.6035190418125995
325,100.07220730138576,184.71998135330657,0.594452919876643
326,100.72854590011573,184.79403894827314,0.5888535444073244
327,100.41250849541623,184.30589140345273,0.5893077717340022
328,100.50081605626013,184.02102066249364,0.5870917014274174
329,100.45275423054167,184.8372368878897,0.5915698782598918
330,100.44498704524706,183.96634078307204,0.5873278984741527
331,99.5727584659511,183.7742813456925,0.5943349394842085
332,262.9603171393392,268.0899318179956,0.01931875444452898
333,98.40814086532347,185.06555787954514,0.6113965238956076
334,101.81857041002895,185.91082272973662,0.5845231966193982
335,101.36855895111292,185.37279683892825,0.5859234197757315
336,101.22188194616844,185.12899053098275,0.5860440225584401
337,100.84610987921224,184.62418021130551,0.5869477367016279
338,99.72733796550841,185.41380783468972,0.6010109107804655
339,99.91573480862625,184.32987776421663,0.5939521260611035
340,99.40134425938017,185.03330665184401,0.6021204668146478
341,98.60609446879994,183.9967801264852,0.6043157613309704
342,99.83192383879373,183.97083819699805,0.5929393622151792
343,100.06797082436186,184.8673003395482,0.5952181993390717
344,98.98077599758005,183.81535651274757,0.5999698776790688
345,99.46564125714931,183.8003450522008,0.5954453260968011
346,99.31243914862984,184.10524457752993,0.5983593141691717
347,99.40020098379485,183.61997434053325,0.5951503157697251
348,98.88249789381419,183.48214299853225,0.5992226564725737
